"Estadillo","lat","lng","ClaIFN3","SubclaseIFN3","ClaIFN4","SubclaseIFN4","SpeciesID","SpeciesName","DC","N_NFI2","V_NFI2","BA_NFI2","N_NFI3","V_NFI3","BA_NFI3","N_NFI4","V_NFI4","BA_NFI4"
570,42.462337,-4.862161,"0","0","0","0","25","P. nigra",20,159.15,14.6759626,4.5834539,0,0,0,0,0,0
571,42.452939,-4.886203,"A","4","A","1","25","P. nigra",15,63.66,2.3799083,1.0011104,0,0,0,0,0,0
571,42.452939,-4.886203,"A","4","A","1","25","P. nigra",20,31.83,2.8985435,0.9312222,159.155,24.3053,4.80837,0,0,0
571,42.452939,-4.886203,"A","4","A","1","26","P. pinaster",20,95.49,10.0651245,3.2906792,0,0,0,0,0,0
571,42.452939,-4.886203,"A","4","A","1","26","P. pinaster",25,14.14,2.154216,0.6293717,56.5885,14.0894,3.05917,0,0,0
572,42.453138,-4.874049,"A","4","0","0","25","P. nigra",10,254.64,2.2485927,1.314633,381.972,8.31286,3.75403,0,0,0
579,42.398732,-4.896729,"A","4","0","0","43","Q. pyrenaica",10,891.26,12.7331512,6.4792127,254.648,6.48562,2.60312,0,0,0
579,42.398732,-4.896729,"A","4","0","0","43","Q. pyrenaica",15,63.66,2.5111635,0.9898295,63.662,2.4228,0.861406,0,0,0
580,42.381129,-4.871905,"A","1","A","4","43","Q. pyrenaica",10,127.32,1.0804841,0.6320236,254.648,3.67852,1.80462,0,0,0
582,42.489538,-4.8508,"A","4","0","0","25","P. nigra",10,1145.91,23.6355106,10.2989582,0,0,0,0,0,0
582,42.489538,-4.8508,"A","4","0","0","25","P. nigra",15,732.11,38.4229327,12.3762588,381.972,32.3525,7.01993,0,0,0
582,42.489538,-4.8508,"A","4","0","0","25","P. nigra",20,63.66,5.969522,1.6936001,700.282,107.529,21.3068,0,0,0
584,42.493881,-4.55888,"0","0","0","0","21","P. sylvestris",10,381.97,6.8327533,3.0592264,0,0,0,0,0,0
584,42.493881,-4.55888,"0","0","0","0","21","P. sylvestris",15,63.66,2.4177331,0.9668475,0,0,0,0,0,0
584,42.493881,-4.55888,"0","0","0","0","25","P. nigra",10,509.29,8.1405363,4.0472479,0,0,0,0,0,0
584,42.493881,-4.55888,"0","0","0","0","25","P. nigra",15,222.81,8.7960448,3.6519833,0,0,0,0,0,0
585,42.480536,-4.850534,"A","1","0","0","25","P. nigra",10,1018.59,18.1324145,8.4146903,509.296,16.1804,5.24833,0,0,0
585,42.480536,-4.850534,"A","1","0","0","25","P. nigra",15,413.8,15.7955735,6.5646344,541.127,44.776,9.78366,0,0,0
585,42.480536,-4.850534,"A","1","0","0","25","P. nigra",20,31.83,2.7285724,0.8235539,509.296,90.3766,16.6822,0,0,0
587,42.484879,-4.558656,"A","1","0","0","25","P. nigra",10,509.29,5.9958399,3.3307194,381.972,7.57327,3.49955,0,0,0
587,42.484879,-4.558656,"A","1","0","0","25","P. nigra",15,95.49,2.9985183,1.367587,477.465,28.2575,8.48185,0,0,0
591,42.462924,-4.82569,"A","1","0","0","25","P. nigra",10,127.32,1.199443,0.6806231,127.324,1.54721,0.7225,0,0,0
591,42.462924,-4.82569,"A","1","0","0","25","P. nigra",15,159.15,6.9172996,2.692963,31.831,2.12743,0.709806,0,0,0
591,42.462924,-4.82569,"A","1","0","0","25","P. nigra",20,31.83,2.7990812,0.9900236,95.493,14.3149,3.20937,0,0,0
591,42.462924,-4.82569,"A","1","0","0","26","P. pinaster",20,127.32,14.3076748,4.2973155,0,0,0,0,0,0
591,42.462924,-4.82569,"A","1","0","0","26","P. pinaster",25,56.58,8.6319872,2.4802605,0,0,0,0,0,0
592,42.453533,-4.849739,"A","4","A","1","25","P. nigra",10,509.29,9.6158522,4.1967263,0,0,0,0,0,0
592,42.453533,-4.849739,"A","4","A","1","25","P. nigra",15,286.47,12.6604428,4.7371562,190.986,11.0587,3.19497,0,0,0
592,42.453533,-4.849739,"A","4","A","1","26","P. pinaster",15,190.98,8.1838551,2.9861807,31.831,2.63811,0.726756,0,0,0
592,42.453533,-4.849739,"A","4","A","1","26","P. pinaster",20,63.66,7.9539875,2.3223229,31.831,5.41798,1.22102,0,0,0
592,42.453533,-4.849739,"A","4","A","1","26","P. pinaster",25,14.14,2.5245519,0.6972193,99.0298,20.5573,4.61539,0,0,0
594,42.444532,-4.849474,"A","4","0","0","25","P. nigra",15,95.49,5.7228541,1.8100029,0,0,0,0,0,0
594,42.444532,-4.849474,"A","4","0","0","25","P. nigra",20,63.66,6.8639986,2.1030487,0,0,0,0,0,0
594,42.444532,-4.849474,"A","4","0","0","25","P. nigra",25,14.14,1.9033897,0.5801316,28.2942,6.62047,1.40806,0,0,0
594,42.444532,-4.849474,"A","4","0","0","26","P. pinaster",15,190.98,9.5109627,3.0251864,0,0,0,0,0,0
594,42.444532,-4.849474,"A","4","0","0","26","P. pinaster",20,159.15,20.6623074,5.5048817,0,0,0,0,0,0
594,42.444532,-4.849474,"A","4","0","0","26","P. pinaster",25,84.88,15.9058017,3.9655696,14.1471,3.38018,0.708403,0,0,0
594,42.444532,-4.849474,"A","4","0","0","26","P. pinaster",30,28.29,7.1658841,1.7861747,42.4414,14.1663,3.11557,0,0,0
598,42.399526,-4.848151,"A","4","0","0","25","P. nigra",15,31.83,1.2108926,0.4795562,31.831,1.42556,0.585225,0,0,0
598,42.399526,-4.848151,"A","4","0","0","26","P. pinaster",15,159.15,8.0060949,2.46074,0,0,0,0,0,0
598,42.399526,-4.848151,"A","4","0","0","26","P. pinaster",20,254.64,30.3375308,8.0710333,0,0,0,0,0,0
598,42.399526,-4.848151,"A","4","0","0","26","P. pinaster",25,99.02,15.2679333,4.2538982,0,0,0,0,0,0
604,42.363521,-4.847095,"A","4","0","0","25","P. nigra",10,381.97,5.4031976,2.5584229,127.324,7.26254,1.50062,0,0,0
604,42.363521,-4.847095,"A","4","0","0","25","P. nigra",15,254.64,11.5522688,3.7305199,286.479,26.9383,5.53029,0,0,0
605,42.363716,-4.834958,"A","4","0","0","25","P. nigra",10,1018.59,16.937135,8.276531,0,0,0,0,0,0
605,42.363716,-4.834958,"A","4","0","0","25","P. nigra",15,254.64,9.1020585,3.8239662,222.817,15.6261,4.09777,0,0,0
608,42.354714,-4.834696,"A","1","0","0","25","P. nigra",10,127.32,1.1654093,0.6972134,0,0,0,0,0,0
608,42.354714,-4.834696,"A","1","0","0","25","P. nigra",15,127.32,4.4611114,1.8507593,318.31,22.0067,6.26226,0,0,0
611,42.345906,-4.822299,"A","1","A","1","45","Quercus ilex",10,636.62,21.1227078,4.780978,381.972,12.9516,2.96115,0,0,0
611,42.345906,-4.822299,"A","1","A","1","45","Quercus ilex",15,95.49,4.9026265,1.4435008,159.155,8.3376,2.48369,0,0,0
611,42.345906,-4.822299,"A","1","A","1","45","Quercus ilex",20,31.83,2.2888176,0.8280993,63.662,5.38502,2.16101,31.8310155048877,2.35890622069981,0.86955625
611,42.345906,-4.822299,"A","1","A","1","45","Quercus ilex",45,5.09,1.0791567,0.7708902,5.09296,1.17998,0.891136,0,0,0
613,42.495924,-4.400731,"0","0","0","0","43","Q. pyrenaica",15,31.83,1.9792356,0.5076535,0,0,0,0,0,0
613,42.495924,-4.400731,"0","0","0","0","43","Q. pyrenaica",25,14.14,2.9357288,0.7367304,0,0,0,0,0,0
616,42.486005,-4.473514,"A","1","A","4","25","P. nigra",20,31.83,2.7650411,0.783224,0,0,0,0,0,0
616,42.486005,-4.473514,"A","1","A","4","26","P. pinaster",20,31.83,3.3597843,1.113025,0,0,0,0,0,0
616,42.486005,-4.473514,"A","1","A","4","26","P. pinaster",25,14.14,2.3663785,0.6533975,42.4414,9.06213,1.99785,0,0,0
616,42.486005,-4.473514,"A","1","A","4","43","Q. pyrenaica",15,63.66,3.6474633,1.107706,95.493,8.29352,1.92281,31.8310155048877,1.80849939393539,0.47265625
616,42.486005,-4.473514,"A","1","A","4","43","Q. pyrenaica",20,31.83,3.3292584,0.9264062,31.831,4.07115,1.22656,0,0,0
616,42.486005,-4.473514,"A","1","A","4","45","Quercus ilex",15,31.83,1.4411039,0.3906236,31.831,1.81004,0.566256,127.324062019551,6.94174197412785,2.11439375
621,42.468765,-4.412289,"A","1","0","0","26","P. pinaster",10,891.26,18.9024319,7.1677427,0,0,0,0,0,0
621,42.468765,-4.412289,"A","1","0","0","26","P. pinaster",15,350.14,21.2988573,6.9361977,0,0,0,0,0,0
621,42.468765,-4.412289,"A","1","0","0","26","P. pinaster",20,254.64,27.2121118,8.2799211,0,0,0,0,0,0
621,42.468765,-4.412289,"A","1","0","0","26","P. pinaster",25,14.14,2.5990344,0.7597957,84.8827,21.7242,4.17071,0,0,0
621,42.468765,-4.412289,"A","1","0","0","26","P. pinaster",30,14.14,3.3232378,0.8711043,141.471,53.8417,10.2779,0,0,0
624,42.460779,-4.326973,"A","1","0","0","25","P. nigra",10,254.64,5.7822157,2.6009874,0,0,0,0,0,0
624,42.460779,-4.326973,"A","1","0","0","25","P. nigra",15,509.29,21.4603901,8.2298764,31.831,3.28644,0.752556,0,0,0
624,42.460779,-4.326973,"A","1","0","0","25","P. nigra",20,63.66,5.6012469,1.7540281,222.817,37.7944,7.48299,0,0,0
625,42.460919,-4.314813,"A","4","A","1","26","P. pinaster",15,95.49,6.5067052,1.6834015,0,0,0,0,0,0
625,42.460919,-4.314813,"A","4","A","1","26","P. pinaster",20,318.31,40.3678736,9.2495347,0,0,0,0,0,0
625,42.460919,-4.314813,"A","4","A","1","26","P. pinaster",25,254.64,55.6517373,12.203362,99.0298,26.7445,4.88461,0,0,0
625,42.460919,-4.314813,"A","4","A","1","26","P. pinaster",30,99.02,36.3674623,7.1952618,70.7356,27.7439,5.24415,84.8827080130337,37.7714333240668,6.28624444444444
625,42.460919,-4.314813,"A","4","A","1","26","P. pinaster",35,70.73,33.6594025,6.6554731,42.4414,24.4534,3.97928,42.4413540065169,22.2146051589356,3.89773611111111
628,42.451634,-4.33894,"A","4","A","1","25","P. nigra",10,254.64,5.4935213,2.1663796,0,0,0,0,0,0
628,42.451634,-4.33894,"A","4","A","1","25","P. nigra",15,923.09,74.5893944,17.1724234,95.493,12.0178,2.15946,0,0,0
628,42.451634,-4.33894,"A","4","A","1","25","P. nigra",20,190.98,24.5474942,5.4180754,572.958,111.951,18.9718,350.141170553764,86.3454635044612,11.97044375
629,42.451776,-4.326783,"A","1","A","1","25","P. nigra",10,127.32,1.9862925,0.8648991,763.944,15.9924,6.71137,0,0,0
629,42.451776,-4.326783,"A","1","A","1","25","P. nigra",15,31.83,1.4938733,0.5475982,636.62,45.2693,11.5523,222.817108534214,19.7550596158964,3.700225
629,42.451776,-4.326783,"A","1","A","1","43","Q. pyrenaica",10,254.64,2.5270376,1.3705155,891.268,11.5882,5.6652,636.620310097753,17.4100767146349,4.968425
629,42.451776,-4.326783,"A","1","A","1","43","Q. pyrenaica",15,95.49,5.4988116,1.4307461,95.493,6.67225,1.76356,63.6620310097753,5.51435569584063,1.3454125
22,42.857966,-4.898488,"A","4","A","1","50","Mezcla de árboles de ribera",30,0,0,0,14.1471,3.78285,0.912025,0,0,0
22,42.857966,-4.898488,"A","4","A","1","50","Mezcla de árboles de ribera",35,0,0,0,28.2942,16.4629,2.91431,0,0,0
22,42.857966,-4.898488,"A","4","A","1","71","Fagus sylvatica",10,0,0,0,127.324,2.9565,0.8836,0,0,0
22,42.857966,-4.898488,"A","4","A","1","71","Fagus sylvatica",15,0,0,0,127.324,10.316,2.14373,95.493046514663,7.76919264722427,1.72213125
24,42.84937112,-4.88538975,"A","1","A","1","71","Fagus sylvatica",15,0,0,0,31.831,1.78571,0.406406,222.817108534214,17.6405682411425,3.5181125
25,42.849569,-4.861516,"A","1","0","0","43","Q. pyrenaica",65,0,0,0,5.09296,3.0112,1.58005,0,0,0
51,42.917313,-4.54501,"A","4","A","1","21","P. sylvestris",10,0,0,0,254.648,5.38443,2.26912,127.324062019551,3.18235981576508,1.2321
51,42.917313,-4.54501,"A","4","A","1","21","P. sylvestris",15,0,0,0,827.606,37.4707,13.6343,445.634217068427,38.9469216910459,8.50761875
51,42.917313,-4.54501,"A","4","A","1","21","P. sylvestris",20,0,0,0,286.479,28.2922,8.33336,604.789294592866,86.9339709010961,18.1059875
51,42.917313,-4.54501,"A","4","A","1","21","P. sylvestris",25,0,0,0,56.5885,9.40084,2.47375,282.942360043446,71.1407930193326,13.5142694444444
51,42.917313,-4.54501,"A","4","A","1","43","Q. pyrenaica",10,0,0,0,381.972,3.44359,2.04583,381.972186058652,11.6309214449127,2.832625
52,42.904935,-4.777437,"A","1","A","1","42","Q. petraea",15,0,0,0,95.493,9.14201,1.99644,0,0,0
52,42.904935,-4.777437,"A","1","A","1","71","Fagus sylvatica",30,0,0,0,14.1471,4.30848,0.934444,28.2942360043446,12.5699816339345,2.08613888888889
52,42.904935,-4.777437,"A","1","A","1","71","Fagus sylvatica",50,0,0,0,20.3718,21.38,3.70766,20.3718499231281,25.4345376296402,4.045228
52,42.904935,-4.777437,"A","1","A","1","99","Otras frondosas",10,0,0,0,381.972,8.74743,3.03187,0,0,0
57,42.907978,-4.569276,"A","4C","0","0","43","Q. pyrenaica",10,0,0,0,127.324,1.17112,0.6724,0,0,0
57,42.907978,-4.569276,"A","4C","0","0","43","Q. pyrenaica",15,0,0,0,31.831,0.945326,0.403225,0,0,0
58,42.896684,-4.72821,"A","1","0","0","21","P. sylvestris",25,0,0,0,14.1471,3.19987,0.565003,0,0,0
59,42.896868,-4.715967,"A","3E","0","0","21","P. sylvestris",10,0,0,0,509.296,9.63532,4.29225,0,0,0
59,42.896868,-4.715967,"A","3E","0","0","21","P. sylvestris",15,0,0,0,127.324,5.04395,1.94891,0,0,0
59,42.896868,-4.715967,"A","3E","0","0","21","P. sylvestris",25,0,0,0,14.1471,2.82622,0.777336,0,0,0
60,42.89766952,-4.64260042,"A","1","A","1","71","Fagus sylvatica",40,0,0,0,14.1471,4.24965,1.81351,0,0,0
62,42.887497,-4.740199,"A","4","A","1","21","P. sylvestris",25,0,0,0,282.942,62.7001,12.5863,466.854894071686,160.887969852729,22.4998166666667
62,42.887497,-4.740199,"A","4","A","1","21","P. sylvestris",30,0,0,0,14.1471,4.56953,0.861803,240.501006036929,116.205598785627,16.3994083333333
67,42.890308,-4.544335,"A","1","0","0","43","Q. pyrenaica",30,0,0,0,14.1471,2.97238,0.918403,0,0,0
71,42.878309,-4.752185,"A","1","0","0","21","P. sylvestris",35,0,0,0,28.2942,15.5136,2.50608,0,0,0
79,42.86912,-4.764167,"A","4","A","1","21","P. sylvestris",25,0,0,0,198.06,47.4797,8.97521,381.972186058652,141.876728917951,19.5203888888889
79,42.86912,-4.764167,"A","4","A","1","21","P. sylvestris",30,0,0,0,14.1471,4.81872,0.849469,240.501006036929,121.191573933179,16.3985638888889
80,42.869308,-4.75193,"A","4","A","1","21","P. sylvestris",15,0,0,0,31.831,0.885257,0.425756,0,0,0
82,42.870047,-4.702981,"A","4","A","1","21","P. sylvestris",20,0,0,0,445.634,60.3105,13.7486,604.789294592866,130.710185394549,20.1802875
82,42.870047,-4.702981,"A","4","A","1","21","P. sylvestris",25,0,0,0,169.765,35.112,7.65048,396.119304060824,122.772091753607,19.3186777777778
82,42.870047,-4.702981,"A","4","A","1","21","P. sylvestris",30,0,0,0,14.1471,4.39596,0.931225,155.618298023895,68.0789192545128,10.6013777777778
89,42.871971,-4.568364,"A","4","A","1","43","Q. pyrenaica",20,0,0,0,63.662,7.68296,1.67973,254.648124039101,35.6046764238278,6.91206875
89,42.871971,-4.568364,"A","4","A","1","43","Q. pyrenaica",25,0,0,0,14.1471,2.87226,0.587778,42.4413540065169,10.6395419102846,1.95776944444444
91,42.872304,-4.543886,"A","1","A","1","42","Q. petraea",25,0,0,0,14.1471,2.2264,0.783225,14.1471180021723,3.21758346204487,0.565002777777778
91,42.872304,-4.543886,"A","1","A","1","42","Q. petraea",30,0,0,0,28.2942,4.91556,2.00347,42.4413540065169,11.5645767353998,3.222525
92,42.858965,-4.837318,"A","1","0","0","21","P. sylvestris",30,0,0,0,42.4414,16.0217,2.85007,0,0,0
93,42.860494,-4.73944,"A","1","0","0","21","P. sylvestris",25,0,0,0,28.2942,5.16067,1.38714,0,0,0
95,42.860863,-4.714969,"A","4C","A","1","21","P. sylvestris",10,0,0,0,381.972,4.06952,2.13063,0,0,0
96,42.861046,-4.702734,"A","4","0","0","21","P. sylvestris",15,0,0,0,63.662,2.56722,1.01576,0,0,0
100,42.86246,-4.604846,"A","4","A","4","71","Fagus sylvatica",30,0,0,0,42.4414,16.6109,2.74846,113.176944017378,54.3359787903707,8.44546666666667
100,42.86246,-4.604846,"A","4","A","4","71","Fagus sylvatica",35,0,0,0,28.2942,15.5158,2.88821,28.2942360043446,15.9800812794146,2.56528055555556
100,42.86246,-4.604846,"A","4","A","4","71","Fagus sylvatica",45,0,0,0,5.09296,5.28408,0.7225,5.09296248078203,5.14142017646385,0.829921
102,42.86262983,-4.56755122,"A","1","A","1","71","Fagus sylvatica",50,0,0,0,5.09296,5.81835,0.923521,10.1859249615641,13.1772198581495,1.990233
103,42.863136,-4.555899,"A","3E","A","1","42","Q. petraea",15,0,0,0,95.493,6.32393,1.50524,95.493046514663,8.15432997866291,1.7733875
103,42.863136,-4.555899,"A","3E","A","1","42","Q. petraea",20,0,0,0,63.662,13.3901,2.24821,0,0,0
103,42.863136,-4.555899,"A","3E","A","1","42","Q. petraea",25,0,0,0,99.0298,26.3472,4.91725,99.029826015206,26.9403611880511,4.68439166666667
103,42.863136,-4.555899,"A","3E","A","1","42","Q. petraea",30,0,0,0,70.7356,31.5305,4.76609,56.5884720086892,31.4470198011163,4.12385277777778
103,42.863136,-4.555899,"A","3E","A","1","42","Q. petraea",35,0,0,0,56.5885,32.7845,5.30193,99.029826015206,70.5565973721699,9.24338888888889
103,42.863136,-4.555899,"A","3E","A","1","42","Q. petraea",40,0,0,0,42.4414,33.4011,5.37547,14.1471180021723,14.4293813192373,1.946025
103,42.863136,-4.555899,"A","3E","A","1","42","Q. petraea",45,0,0,0,5.09296,5.46465,0.790321,25.4648124039101,32.1770957942519,4.074464
103,42.863136,-4.555899,"A","3E","A","1","42","Q. petraea",50,0,0,0,5.09296,6.75889,1.03836,5.09296248078203,6.86506725978199,1.038361
103,42.863136,-4.555899,"A","3E","A","1","42","Q. petraea",55,0,0,0,5.09296,6.52126,1.2122,10.1859249615641,18.1142099265276,2.320658
103,42.863136,-4.555899,"A","3E","A","1","71","Fagus sylvatica",70,0,0,0,5.09296,12.4339,2.7159,5.09296248078203,3.75994739947426,2.5281
103,42.863136,-4.555899,"A","3E","A","1","99","Otras frondosas",10,0,0,0,127.324,1.4912,0.5776,0,0,0
104,42.863302,-4.543662,"A","4","A","1","42","Q. petraea",15,0,0,0,31.831,3.65249,0.697225,0,0,0
104,42.863302,-4.543662,"A","4","A","1","42","Q. petraea",25,0,0,0,14.1471,4.05038,0.677878,14.1471180021723,5.4838273097399,0.822044444444445
105,42.849767,-4.849284,"A","1","0","0","21","P. sylvestris",10,0,0,0,509.296,5.4542,2.81375,0,0,0
105,42.849767,-4.849284,"A","1","0","0","21","P. sylvestris",15,0,0,0,254.648,11.8408,4.26017,0,0,0
106,42.849964,-4.837051,"A","1","0","0","21","P. sylvestris",30,0,0,0,42.4414,12.3681,2.95981,0,0,0
106,42.849964,-4.837051,"A","1","0","0","21","P. sylvestris",35,0,0,0,28.2942,16.0099,2.7613,0,0,0
106,42.849964,-4.837051,"A","1","0","0","21","P. sylvestris",45,0,0,0,10.1859,11.3168,1.4879,0,0,0
106,42.849964,-4.837051,"A","1","0","0","99","Otras frondosas",10,0,0,0,127.324,1.7833,0.714025,0,0,0
106,42.849964,-4.837051,"A","1","0","0","99","Otras frondosas",15,0,0,0,31.831,1.52207,0.455625,0,0,0
107,42.851306,-4.751421,"A","1","0","0","21","P. sylvestris",20,0,0,0,604.789,85.736,18.6341,0,0,0
107,42.851306,-4.751421,"A","1","0","0","21","P. sylvestris",25,0,0,0,226.354,51.9015,10.8521,0,0,0
108,42.852406,-4.678019,"A","1","A","1","25","P. nigra",15,0,0,0,413.803,27.5109,8.45184,63.6620310097753,2.82767693307104,1.0890625
108,42.852406,-4.678019,"A","1","A","1","25","P. nigra",20,0,0,0,318.31,35.0686,9.26711,254.648124039101,44.738344690672,8.8254875
108,42.852406,-4.678019,"A","1","A","1","25","P. nigra",25,0,0,0,28.2942,5.67861,1.31824,268.795242041273,75.2115301014768,13.0706083333333
112,42.834223,-4.689762,"A","1","0","0","43","Q. pyrenaica",10,0,0,0,127.324,1.27024,0.697225,0,0,0
112,42.834223,-4.689762,"A","1","0","0","43","Q. pyrenaica",40,0,0,0,14.1471,4.25978,1.60444,0,0,0
128,42.94497,-4.496672,"A","4","A","1","42","Q. petraea",35,0,0,0,70.7356,48.1169,6.62057,56.5884720086892,45.5924654437763,5.68325555555556
128,42.94497,-4.496672,"A","4","A","1","42","Q. petraea",40,0,0,0,14.1471,13.9811,1.65551,56.5884720086892,53.4102455293088,7.06149722222222
128,42.94497,-4.496672,"A","4","A","1","42","Q. petraea",50,0,0,0,5.09296,7.31892,0.988036,10.1859249615641,18.2172161382088,1.994896
128,42.94497,-4.496672,"A","4","A","1","71","Fagus sylvatica",25,0,0,0,28.2942,7.95457,1.32007,28.2942360043446,10.0109930131563,1.43006944444444
128,42.94497,-4.496672,"A","4","A","1","71","Fagus sylvatica",50,0,0,0,5.09296,6.79867,0.968256,5.09296248078203,7.07483518469248,1.006009
129,42.94513,-4.484419,"A","1","0","0","43","Q. pyrenaica",35,0,0,0,14.1471,6.61848,1.32634,0,0,0
144,42.918438,-4.459274,"A","1","0","0","42","Q. petraea",60,0,0,0,5.09296,7.01579,1.36656,0,0,0
146,42.918901,-4.422528,"A","4","A","1","42","Q. petraea",50,0,0,0,5.09296,2.91212,0.990025,5.09296248078203,3.02946123507601,1.022121
146,42.918901,-4.422528,"A","4","A","1","42","Q. petraea",70,0,0,0,30.5578,70.9981,18.458,25.4648124039101,61.5103290834569,17.264796
147,42.919053,-4.410279,"A","4","A","1","71","Fagus sylvatica",25,0,0,0,14.1471,3.61151,0.716844,14.1471180021723,5.076363290913,0.834177777777778
152,42.908962,-4.4958,"A","1","0","0","43","Q. pyrenaica",10,0,0,0,381.972,6.70386,2.78533,0,0,0
152,42.908962,-4.4958,"A","1","0","0","99","Otras frondosas",10,0,0,0,127.324,2.03206,0.6241,0,0,0
157,42.911631,-4.275352,"A","4","A","4","43","Q. pyrenaica",20,0,0,0,159.155,19.3598,4.71146,541.12726358309,89.1776943717441,17.15234375
159,42.899799,-4.507827,"A","1","0","0","43","Q. pyrenaica",35,0,0,0,14.1471,7.4512,1.3689,0,0,0
163,42.890797,-4.507608,"A","4C","0","0","43","Q. pyrenaica",10,0,0,0,1018.59,10.3504,5.46113,0,0,0
166,42.893625,-4.27498,"A","1","0","0","43","Q. pyrenaica",10,0,0,0,127.324,1.2054,0.64,0,0,0
170,42.885025,-4.238067,"A","3E","A","1","42","Q. petraea",30,0,0,0,28.2942,15.1145,2.12914,14.1471180021723,9.43980272614801,1.11654444444444
170,42.885025,-4.238067,"A","3E","A","1","42","Q. petraea",40,0,0,0,14.1471,11.5063,1.75121,0,0,0
170,42.885025,-4.238067,"A","3E","A","1","42","Q. petraea",45,0,0,0,20.3718,21.6259,3.36549,5.09296248078203,6.45041807874218,0.837225
170,42.885025,-4.238067,"A","3E","A","1","42","Q. petraea",50,0,0,0,15.2789,23.8314,3.12154,20.3718499231281,28.0270287307199,3.97127
170,42.885025,-4.238067,"A","3E","A","1","42","Q. petraea",55,0,0,0,5.09296,7.06662,1.16208,15.2788874423461,29.3842866124314,3.534078
170,42.885025,-4.238067,"A","3E","A","1","42","Q. petraea",60,0,0,0,5.09296,10.4366,1.37358,5.09296248078203,9.32283536231048,1.456849
170,42.885025,-4.238067,"A","3E","A","1","42","Q. petraea",65,0,0,0,5.09296,11.7944,1.58005,0,0,0
170,42.885025,-4.238067,"A","3E","A","1","42","Q. petraea",70,0,0,0,5.09296,8.93645,1.87142,15.2788874423461,40.1983004974408,5.768872
170,42.885025,-4.238067,"A","3E","A","1","50","Mezcla de árboles de ribera",15,0,0,0,31.831,1.30872,0.425756,0,0,0
170,42.885025,-4.238067,"A","3E","A","1","50","Mezcla de árboles de ribera",20,0,0,0,63.662,8.12182,1.7885,0,0,0
170,42.885025,-4.238067,"A","3E","A","1","50","Mezcla de árboles de ribera",25,0,0,0,28.2942,8.62818,1.49945,0,0,0
170,42.885025,-4.238067,"A","3E","A","1","50","Mezcla de árboles de ribera",30,0,0,0,28.2942,10.6631,1.70509,0,0,0
170,42.885025,-4.238067,"A","3E","A","1","99","Otras frondosas",10,0,0,0,381.972,6.70389,2.1082,0,0,0
179,42.876022,-4.237887,"A","1","0","0","42","Q. petraea",20,0,0,0,31.831,4.92848,0.936056,0,0,0
